e, e_dot, e_int, stamp, 
0.007750525026344324, -0.0038401668775467357, 0.0016635411382144897, 507530000000, 
0.0073553992877166685, -0.00314872556516003, 0.0015603960847550447, 507632000000, 
0.006959858725983148, -0.0026355543345372525, 0.0014710522026696094, 507734000000, 
0.006414523655549731, -0.0031362521072231253, 0.0013819854446166365, 507836000000, 
0.0059532623742322155, -0.0033553211725031082, 0.0012885096503843397, 507938000000, 
0.005637990705412044, -0.002588443167125624, 0.0012003851156795994, 508040000000, 
0.005149071649711567, -0.0026806357484021603, 0.0011160216486237218, 508142000000, 
0.00470425401364305, -0.0031124556392299794, 0.001032754424584444, 508244000000, 
0.004501141129802599, -0.00215976839969656, 0.0009569644528771478, 508346000000, 
0.00431417604893225, -0.001300259882369333, 0.0009013047461585266, 508448000000, 
0.0040064339732945875, -0.0016490238550267062, 0.0008547834101352958, 508550000000, 
0.003881724750639748, -0.001441504327641674, 0.0008134889848577724, 508652000000, 
0.0038188148733921956, -0.0006253969996746397, 0.0007804649064884353, 508754000000, 
0.003494404569036158, -0.001291067272011966, 0.0007463296128712068, 508856000000, 
0.003106233883222842, -0.0023752699672311786, 0.0006946302217100797, 508958000000, 
0.0027781890124667363, -0.002387385188564739, 0.0006252551643150491, 509060000000, 
0.002521603903349545, -0.001948766599577656, 0.0005604017866026082, 509162000000, 
0.0024811321218747295, -0.0009901896353066892, 0.0005187283358460674, 509230000000, 
0.0023281937958787857, -0.0006447003582358649, 0.000488728654740204, 509332000000, 
0.002109316993270216, -0.001239383762015045, 0.0004612428607349154, 509434000000, 
0.002034245408699009, -0.0009798279572659219, 0.0004314504131898674, 509536000000, 
0.0019060617510964217, -0.0006775174739126477, 0.00040330827687104314, 509638000000, 
0.0017289499076178494, -0.0010176516702705325, 0.00037795047116088537, 509740000000, 
0.0014752050594244448, -0.001436188972239923, 0.00034068111454258105, 509842000000, 
0.0012158328823328457, -0.0017103900842833457, 0.0002946658566250093, 509944000000, 
0.0013412541025525915, -0.0004465031895728444, 0.00026881946962065877, 510046000000, 
0.0015145011374311235, 0.0009955608503275926, 0.00027143920815443737, 510148000000, 
0.0014521314183923995, 0.00036959105279935994, 0.00028719244389174093, 510250000000, 
0.001403728243505098, -0.0003692429797534184, 0.00029135738662190805, 510352000000, 
0.0014999774082833373, 0.00015948663296979268, 0.0002903891380120556, 510454000000, 
0.0014406512704854268, 0.00012307675660109632, 0.00028962379481825746, 510556000000, 
0.0012956543966589074, -0.0006810767054147663, 0.0002824188716951781, 510658000000, 
0.0009486435132946003, -0.0016400258573027553, 0.000245663278695929, 510760000000, 
0.0008238334721786256, -0.0015727364149342726, 0.00020454209214214222, 510828000000, 
0.0007825553083475878, -0.0005536273498233749, 0.0001703354862547209, 510930000000, 
0.0007799858229011747, -0.00014615883092483628, 0.00015909164022849255, 511032000000, 
0.0007840338468139141, 4.928461554420949e-06, 0.0001564383318708451, 511134000000, 
0.0007832750908818298, 1.0964226602183658e-05, 0.0001564863173731279, 511236000000, 
0.0008262481569087932, 0.00014071436698293027, 0.0001595704729736358, 511338000000, 
0.0008520812608399098, 0.00022935389986026658, 0.0001641069672420355, 511440000000, 
0.0007163743288263191, -0.0003662460936082468, 0.0001596469164383348, 511542000000, 
0.000496064938585894, -0.0011867210741800527, 0.00013763470188347485, 511644000000, 
0.0004186114758355508, -0.0009925428433025611, 0.0001087367162165176, 511746000000, 
-0.11572000310976582, -0.3873868934945057, -0.007653688446356292, 511848000000, 
-0.11680285418384151, -0.3907382188655902, -0.015473616387851451, 511950000000, 
-0.11790191134774752, -0.0072730274599390006, -0.02336165124275699, 512052000000, 
-0.11877620711862424, -0.00657784311594245, -0.023565398176680886, 512154000000, 
-0.10876627759093949, 0.030452112522693458, -0.02302962640382075, 512256000000, 
-0.07217051386505369, 0.15535231084523518, -0.01998086657164116, 512324000000, 
-0.04703268500164626, 0.20577864196431075, -0.015197965097175963, 512426000000, 
-0.031782675940191574, 0.13462612641620705, -0.010065724987126101, 512528000000, 
-0.01876460159928528, 0.09422694467453659, -0.0065053308360748735, 512630000000, 
-0.012444864794718846, 0.06445937048490909, -0.0041994761556130465, 512732000000, 
-0.015670608453171253, 0.010313310487046756, -0.003125338323145025, 512834000000, 
-0.022085790499457802, -0.03213641901579652, -0.00334675091648986, 512936000000, 
-0.025899101371885447, -0.03409497639571398, -0.0042437000216343, 513038000000, 
-0.028883571576941103, -0.02265927025827767, -0.005124564229885623, 513140000000, 
-0.030281308459191303, -0.014607356957686187, -0.005670932093867857, 513242000000, 
-0.027766309165385916, 0.0037242080385172884, -0.005795412613434555, 513344000000, 
-0.02278536985607027, 0.024986462010403443, -0.005388865832043166, 513446000000, 
-0.01850383353542484, 0.03087491876653692, -0.004603700837125402, 513548000000, 
-0.015058495657606086, 0.02575624732821395, -0.00375651326994008, 513650000000, 
-0.012398056373567279, 0.020352590539525206, -0.0030640257044398803, 513752000000, 
-0.011343425038181643, 0.01238356873141481, -0.0025866651379570006, 513854000000, 
-0.011304812556029553, 0.0036441460584590857, -0.0023364195978518984, 513922000000, 
-0.011029869138549087, 0.0010451863321085202, -0.002245207115517352, 514024000000, 
-0.011057773446795816, 0.0008234636974457921, -0.0022261636760916304, 514126000000, 
-0.011260928644503787, -0.000770198353182335, -0.0022232380819899125, 514228000000, 
-0.010924455026682267, 0.00044439473371182814, -0.0022162104745321247, 514330000000, 
-0.010140206202922775, 0.003735741471936708, -0.0021550393249405884, 514432000000, 
